crash_id,sa4_name
20161306,Sydney - Parramatta
20167029,Northern Territory - Outback
20164009,Adelaide - North
20164019,Barossa - Yorke - Mid North
20161105,Southern Highlands and Shoalhaven
20165153,Western Australia - Outback (South)
20166010,Launceston and North East
20165137,Bunbury
20161104,Riverina
20161078,New England and North West
20164040,South Australia - Outback
20165059,Western Australia - Wheat Belt
20161241,Hunter Valley exc Newcastle
20161008,Sydney - Outer West and Blue Mountains
20165020,Western Australia - Wheat Belt
20161311,Mid North Coast
20165015,Western Australia - Wheat Belt
20166018,Hobart
20166014,Launceston and North East
20161036,Capital Region
20161165,Hunter Valley exc Newcastle
20165044,Perth - North West
20161282,Murray
20165093,Perth - South East
20161201,New England and North West
20164024,Adelaide - North
20161022,Far West and Orana
20166017,Launceston and North East
20161259,Coffs Harbour - Grafton
20164027,Barossa - Yorke - Mid North
20161347,Central Coast
20165019,Western Australia - Wheat Belt
20165155,Perth - South East
20161030,Newcastle and Lake Macquarie
20161158,Hunter Valley exc Newcastle
20161114,Capital Region
20165075,Western Australia - Outback (North)
20161355,Coffs Harbour - Grafton
20161121,Newcastle and Lake Macquarie
20161012,Murray
20167006,Northern Territory - Outback
20161266,Richmond - Tweed
20168002,Australian Capital Territory
20161316,Richmond - Tweed
20165148,Western Australia - Outback (South)
20161281,Murray
20161045,Coffs Harbour - Grafton
20161200,Sydney - Ryde
20161270,Coffs Harbour - Grafton
20165169,Western Australia - Wheat Belt
20161297,Sydney - City and Inner South
20161213,Sydney - Outer West and Blue Mountains
20161285,Sydney - Blacktown
20161255,Murray
20161324,Central Coast
20164038,Adelaide - West
20161094,Sydney - Baulkham Hills and Hawkesbury
20161305,Central West
20161351,Central West
20165026,Western Australia - Wheat Belt
20161252,Richmond - Tweed
20161141,Sydney - Outer West and Blue Mountains
20161236,Riverina
20165147,Perth - North West
20161264,Newcastle and Lake Macquarie
20161164,Central West
20165098,Perth - North West
20161070,Sydney - Outer West and Blue Mountains
20161043,Illawarra
20161257,Sydney - Parramatta
20161117,Southern Highlands and Shoalhaven
20167010,Northern Territory - Outback
20164018,Adelaide - Central and Hills
20161023,Sydney - Ryde
20161084,Richmond - Tweed
20167027,Northern Territory - Outback
20161025,Southern Highlands and Shoalhaven
20165070,Western Australia - Wheat Belt
20165004,Bunbury
20164028,Adelaide - West
20161085,Sydney - Inner South West
20165016,Western Australia - Wheat Belt
20161249,Sydney - Parramatta
20161136,Capital Region
20161013,Mid North Coast
20161077,Sydney - Inner South West
20164029,Adelaide - South
20167034,Darwin
20165057,Western Australia - Wheat Belt
20164044,South Australia - South East
20166013,Hobart
20165030,Western Australia - Outback (South)
20161177,Capital Region
20165079,Western Australia - Wheat Belt
20166032,South East
20161159,Central West
20165154,Western Australia - Wheat Belt
20161111,Sydney - Inner South West
20161050,Sydney - Inner West
20165127,Perth - North West
20164043,South Australia - South East
20161222,Richmond - Tweed
20161018,Far West and Orana
20166027,Hobart
20161267,Sydney - South West
20165114,Western Australia - Wheat Belt
20165082,Western Australia - Wheat Belt
20167017,Northern Territory - Outback
20161037,Sydney - Inner West
20161160,Capital Region
20161163,Central Coast
20161106,Central West
20161212,Sydney - Northern Beaches
20165060,Perth - South East
20161233,Sydney - Sutherland
20164073,Adelaide - South
20161074,Illawarra
20161190,Sydney - Outer South West
20165076,Western Australia - Outback (North)
20165159,Western Australia - Wheat Belt
20161058,Richmond - Tweed
20166020,Launceston and North East
20164010,Barossa - Yorke - Mid North
20165092,Western Australia - Wheat Belt
20166028,Launceston and North East
20165014,Perth - North East
20161312,Sydney - Inner South West
20161046,Coffs Harbour - Grafton
20166011,West and North West
20165118,Western Australia - Outback (North)
20165065,Western Australia - Outback (North)
20161208,Far West and Orana
20167036,Darwin
20161125,Central Coast
20161283,Newcastle and Lake Macquarie
20161229,Riverina
20164070,Barossa - Yorke - Mid North
20161072,Sydney - Outer South West
20165096,Bunbury
20161132,Capital Region
20167032,Northern Territory - Outback
20157024,Darwin
20155018,Western Australia - Wheat Belt
20157016,Northern Territory - Outback
20158007,Australian Capital Territory
20151041,Richmond - Tweed
20154091,South Australia - South East
20151162,Murray
20155139,Western Australia - Wheat Belt
201550039,Western Australia - Outback (South)
20151205,Sydney - Blacktown
20154085,South Australia - South East
20152148,Melbourne - North West
20158009,Australian Capital Territory
20151103,Southern Highlands and Shoalhaven
20152011,North West
20151120,Far West and Orana
20151292,New England and North West
20157019,Darwin
20151051,Hunter Valley exc Newcastle
20151316,Capital Region
20152225,Hume
20151094,Sydney - Outer West and Blue Mountains
20155021,Western Australia - Outback (North)
20152185,North West
20151192,Illawarra
20155081,Western Australia - Outback (North)
20152191,North West
20155009,Perth - North East
20151141,New England and North West
20155035,Western Australia - Outback (North)
20151282,Sydney - Sutherland
20151154,Mid North Coast
20152220,Bendigo
20152090,Mornington Peninsula
20152104,Melbourne - Outer East
20155103,Bunbury
20151008,Central West
20152088,Latrobe - Gippsland
20158013,Australian Capital Territory
20151021,New England and North West
20152139,Shepparton
20154012,South Australia - Outback
20151216,Sydney - Baulkham Hills and Hawkesbury
20152023,Geelong
20151002,Newcastle and Lake Macquarie
20157011,Darwin
20152096,Geelong
20152163,Latrobe - Gippsland
20155116,Western Australia - Outback (South)
20151028,Central West
20151017,Hunter Valley exc Newcastle
20151054,Sydney - City and Inner South
20152105,Melbourne - West
20155034,Perth - North West
20151033,Newcastle and Lake Macquarie
20155102,Perth - South West
20151104,Sydney - Eastern Suburbs
20157017,Northern Territory - Outback
20154013,South Australia - South East
20154073,South Australia - South East
20151254,Southern Highlands and Shoalhaven
20156008,Hobart
20155080,Western Australia - Outback (North)
20151039,Sydney - North Sydney and Hornsby
20155011,Perth - South West
20151199,Central West
20152146,Melbourne - Inner South
20152022,Melbourne - Inner
20156025,West and North West
20151145,Capital Region
20151241,Newcastle and Lake Macquarie
20155044,Perth - South West
20154019,Adelaide - North
20151224,Capital Region
20154054,Barossa - Yorke - Mid North
20151097,Mid North Coast
20152061,Latrobe - Gippsland
20151013,Central West
20151275,Mid North Coast
20152168,Hume
20155058,Perth - North East
20151004,Newcastle and Lake Macquarie
20154020,Adelaide - North
20151206,Sydney - Baulkham Hills and Hawkesbury
20154096,Barossa - Yorke - Mid North
20155004,Perth - South East
20152172,Melbourne - North West
20152080,Melbourne - South East
20152044,Melbourne - Inner South
20152095,Shepparton
20155121,Western Australia - Outback (South)
20155063,Perth - Inner
20155024,Perth - South West
20151197,Sydney - Parramatta
20154040,Adelaide - West
20151010,New England and North West
20151044,Sydney - Inner South West
20151304,New England and North West
20152136,Hume
20152230,Shepparton
20151185,Mid North Coast
20151066,Sydney - Inner South West
20155112,Western Australia - Outback (South)
20155006,Western Australia - Outback (South)
20154084,South Australia - South East
20152194,Hume
20158008,Australian Capital Territory
20152210,Bendigo
20152101,Melbourne - South East
20152091,Ballarat
20151226,Sydney - Outer West and Blue Mountains
20151272,Central Coast
20152112,Geelong
20154081,South Australia - South East
20154007,Barossa - Yorke - Mid North
20152202,North West
20155071,Western Australia - Outback (North)
20151136,Central West
20155140,Western Australia - Outback (North)
20151252,Capital Region
20151123,Far West and Orana
20157005,Northern Territory - Outback
20151179,New England and North West
20151011,Southern Highlands and Shoalhaven
20156021,Launceston and North East
20152052,Bendigo
20151311,Sydney - Eastern Suburbs
20151220,Hunter Valley exc Newcastle
20151223,Sydney - Outer West and Blue Mountains
20151191,Riverina
20151258,Sydney - Baulkham Hills and Hawkesbury
20152012,Melbourne - Inner South
20151172,Central West
20151200,Sydney - Northern Beaches
20152170,Melbourne - Inner South
20151261,Richmond - Tweed
20155026,Western Australia - Wheat Belt
20151048,Richmond - Tweed
20151142,Murray
20151122,Newcastle and Lake Macquarie
20154006,South Australia - Outback
20152203,Melbourne - North West
20151042,Sydney - Eastern Suburbs
20151055,Sydney - North Sydney and Hornsby
20152067,Shepparton
20154082,Adelaide - West
20154049,Adelaide - Central and Hills
20155029,Perth - North East
20152142,Melbourne - Outer East
20151080,Central West
20154066,Barossa - Yorke - Mid North
20151117,Capital Region
20151001,Sydney - Sutherland
20152053,Shepparton
20152043,Shepparton
20156024,Launceston and North East
20152115,Shepparton
20155076,Perth - South West
20156026,West and North West
20155130,Perth - North East
20152214,North West
20154071,South Australia - South East
20154032,Adelaide - North
20152083,Melbourne - West
20155097,Perth - South East
20157003,Northern Territory - Outback
20152120,North West
20154083,Adelaide - Central and Hills
20154056,Barossa - Yorke - Mid North
20151268,Sydney - City and Inner South
20154053,Adelaide - Central and Hills
20152008,Melbourne - North East
20151195,Newcastle and Lake Macquarie
20151159,Mid North Coast
20151257,Richmond - Tweed
20157023,Northern Territory - Outback
20151126,Hunter Valley exc Newcastle
20151022,Riverina
20152049,Melbourne - South East
20152204,Melbourne - South East
20151064,New England and North West
20151228,New England and North West
20154065,Adelaide - Central and Hills
20154060,South Australia - South East
20151133,Capital Region
20154027,South Australia - South East
20152114,Hume
20156003,South East
20154075,South Australia - Outback
20154042,Barossa - Yorke - Mid North
20154069,Adelaide - North
20151302,Central Coast
20151061,Riverina
20151293,Richmond - Tweed
20151047,Sydney - Eastern Suburbs
20152215,Hume
20155015,Perth - North West
20152020,Melbourne - South East
20151079,Capital Region
20152179,Melbourne - North West
20152123,Melbourne - West
20152064,Melbourne - South East
20152082,Mornington Peninsula
20152050,Melbourne - Inner East
20155137,Perth - South East
20151291,Illawarra
20154088,Adelaide - West
20152098,Melbourne - Outer East
20151108,Mid North Coast
20151089,Coffs Harbour - Grafton
20157032,Northern Territory - Outback
20151107,Mid North Coast
20152027,Latrobe - Gippsland
20154041,South Australia - South East
20154093,Adelaide - Central and Hills
20156032,South East
20152045,Melbourne - Outer East
20152063,Latrobe - Gippsland
20152138,North West
20151147,Riverina
20151321,Far West and Orana
20152069,Melbourne - North West
20154031,South Australia - South East
20155042,Western Australia - Outback (South)
20152165,Melbourne - South East
20151315,Central Coast
20151295,Hunter Valley exc Newcastle
20152206,Shepparton
20151030,Central West
20152201,Shepparton
20155122,Western Australia - Wheat Belt
20154080,South Australia - South East
20158004,Australian Capital Territory
20157028,Darwin
20152149,Bendigo
20151213,Central West
20154089,South Australia - South East
20151016,Capital Region
20151156,Sydney - North Sydney and Hornsby
20156011,Launceston and North East
20151046,Newcastle and Lake Macquarie
20151151,Sydney - Baulkham Hills and Hawkesbury
20155072,Western Australia - Wheat Belt
20151155,Sydney - Inner South West
20151116,Sydney - Baulkham Hills and Hawkesbury
20157021,Darwin
20152007,Melbourne - South East
20152006,Geelong
20151086,Capital Region
20151299,Sydney - Outer West and Blue Mountains
20151140,New England and North West
20155099,Western Australia - Wheat Belt
20156016,Hobart
20151229,Sydney - Ryde
20158005,Australian Capital Territory
20154014,Barossa - Yorke - Mid North
20155120,Perth - North East
20151222,Sydney - Baulkham Hills and Hawkesbury
20151176,New England and North West
20152160,Melbourne - Inner East
20151286,Newcastle and Lake Macquarie
20154034,Adelaide - Central and Hills
20152130,Melbourne - Outer East
20156001,Hobart
20152046,Geelong
20151250,Sydney - Outer South West
20151087,Capital Region
20155037,Bunbury
20155096,Bunbury
20152161,Shepparton
20155106,Mandurah
20152010,Melbourne - South East
20155135,Western Australia - Outback (North)
20157026,Darwin
20154074,Adelaide - North
20151307,Sydney - Sutherland
20151050,Central West
20152184,North West
20151178,Far West and Orana
20154094,South Australia - Outback
20151263,Coffs Harbour - Grafton
20155043,Perth - South East
20151106,Illawarra
20154046,South Australia - South East
20152137,Hume
20151233,Central Coast
20151166,Southern Highlands and Shoalhaven
20151317,Far West and Orana
20152113,Melbourne - Outer East
20152119,Melbourne - North East
20156002,West and North West
20152176,Melbourne - West
20152117,North West
20151027,Sydney - Sutherland
20151071,New England and North West
20151318,Southern Highlands and Shoalhaven
20151208,Sydney - Eastern Suburbs
20151308,Mid North Coast
20152181,Melbourne - North West
20154043,South Australia - Outback
20151325,Sydney - Inner South West
20152218,Melbourne - Inner East
20151323,Illawarra
20155108,Western Australia - Outback (South)
20155027,Bunbury
20155094,Western Australia - Wheat Belt
20151003,Sydney - North Sydney and Hornsby
20155059,Mandurah
20156014,Hobart
20151077,Sydney - Parramatta
20155119,Perth - South West
20152068,Latrobe - Gippsland
20151274,Central Coast
20157034,Darwin
20152152,Mornington Peninsula
20154024,South Australia - South East
20151217,New England and North West
20152002,Melbourne - South East
20157014,Northern Territory - Outback
20155012,Perth - South East
